AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3.58,-5.29,-10.66, -0.21,-0.04,0.10
2.70,-4.62,-9.51, -0.38,-0.15,0.12
1.83,-4.34,-9.98, -0.34,-0.04,0.08
2.19,-4.00,-9.88, -0.41,-0.01,0.16
1.90,-3.82,-10.21, -0.41,-0.01,0.18
2.51,-3.50,-9.86, -0.40,-0.04,0.21
2.49,-3.39,-9.89, -0.33,0.11,0.18
2.50,-3.05,-10.24, -0.12,-0.01,-0.07
2.31,-2.94,-10.35, -0.09,-0.08,-0.18
2.24,-2.88,-10.58, -0.03,-0.19,-0.23
2.11,-3.27,-10.57, -0.02,-0.03,0.02
2.16,-4.00,-9.79, -0.07,-0.07,0.18
1.71,-3.57,-10.60, -0.08,-0.17,0.23
1.66,-4.37,-9.70, 0.21,-0.10,0.46
1.59,-4.18,-8.97, 0.22,0.09,0.46
1.42,-4.97,-9.37, 0.04,0.31,0.71
1.02,-4.95,-9.57, 0.02,0.33,0.70
1.57,-5.03,-9.09, -0.01,0.54,0.82
1.43,-5.55,-9.86, -0.20,0.64,0.91
0.99,-6.52,-8.84, 0.01,0.25,0.54
2.25,-5.55,-8.98, -0.07,0.49,0.73
3.14,-6.16,-7.59, -0.27,0.67,0.94
1.07,-6.26,-9.12, -0.34,0.79,0.37
2.95,-6.33,-8.75, -0.57,1.00,0.79
1.45,-7.08,-7.92, -0.51,0.99,0.79
3.31,-5.65,-8.34, -0.31,0.77,0.66
3.38,-7.40,-8.97, -0.02,-0.22,0.07
4.18,-5.47,-9.08, -0.02,-0.32,-0.16
3.80,-5.16,-8.10, 0.01,-0.53,-0.73
3.66,-4.78,-9.00, -0.41,0.70,0.73
4.05,-6.22,-8.04, -0.36,0.04,0.52
2.36,-4.27,-8.99, -0.03,-0.03,-0.01
2.20,-5.57,-10.05, 0.32,-0.55,-0.85
3.10,-7.33,-7.55, -0.25,-0.38,-0.70
5.30,-6.46,-9.30, 0.20,0.07,0.23
2.52,-4.44,-8.50, -0.33,0.47,0.87
1.58,-5.37,-8.64, -0.23,0.32,0.46
1.12,-5.91,-9.42, -0.08,0.35,0.45
2.25,-6.48,-8.31, -0.22,0.29,-0.18
2.04,-5.41,-9.92, 0.42,-0.21,0.06
3.37,-5.32,-10.54, 0.20,0.03,-0.10
2.18,-5.52,-10.15, 0.12,0.27,0.39
2.31,-5.41,-10.68, -0.06,0.58,0.09
0.31,-6.50,-8.44, -0.20,0.68,-0.21
1.36,-5.06,-9.25, -0.21,0.65,0.64
2.87,-2.50,-11.09, -0.43,0.56,0.68
0.58,-6.87,-7.66, -0.41,0.02,-0.48
2.81,-7.04,-8.31, 0.15,-0.70,-1.20
3.73,-5.81,-10.83, 0.04,-0.01,-0.11
1.72,-5.52,-6.53, 0.08,-0.21,-1.01
0.79,-5.97,-8.74, 0.04,0.18,-0.77
3.25,-5.82,-7.38, -0.56,1.32,0.97
3.09,-6.30,-9.10, -0.11,-0.03,0.08
4.09,-4.42,-9.76, -0.10,0.42,0.43
2.85,-4.77,-9.39, -0.14,0.25,0.06
3.24,-5.85,-8.70, -0.17,-0.12,-0.47
3.74,-4.59,-7.55, -0.01,-0.54,-0.12
0.37,-5.63,-9.06, 0.04,-0.88,-1.20
1.74,-4.71,-8.60, -0.20,-0.44,-0.64
2.04,-4.64,-9.28, 0.13,-0.49,-0.24
2.41,-3.17,-9.77, 0.01,-0.06,0.26
2.65,-7.00,-10.11, -0.07,-0.33,0.43
-1.19,-1.78,-8.74, -0.52,1.20,0.41
2.01,-7.39,-8.62, -0.39,0.13,-0.49
1.86,-6.85,-9.66, 0.10,0.48,-0.01
3.35,-4.16,-6.60, 0.05,0.48,0.75
3.94,-3.75,-9.70, -0.01,0.33,0.22
3.47,-3.42,-10.40, 0.05,0.37,0.21
1.77,-4.83,-9.14, -0.07,0.14,0.74
1.63,-6.07,-8.19, -0.38,0.03,0.80
2.46,-5.03,-8.15, -0.14,0.34,0.40
2.05,-5.77,-9.66, 0.11,0.62,0.32
2.01,-4.69,-8.63, 0.10,0.40,0.44
2.05,-6.13,-9.42, 0.16,0.50,0.41
2.78,-4.23,-9.94, -0.34,0.58,0.05
1.74,-4.17,-8.98, -0.34,0.22,-0.30
2.30,-5.49,-8.41, -0.16,-0.01,-0.46
1.52,-6.01,-9.90, 0.60,0.08,0.23
4.13,-5.58,-7.91, -0.30,-0.27,0.14
4.71,-4.62,-7.41, 0.18,0.31,-0.16
5.08,-6.74,-6.21, -1.16,0.49,1.08
3.97,-5.48,-6.63, -1.37,0.38,1.32
5.28,-4.66,-6.39, -0.54,-0.38,-0.14
7.21,-3.89,-8.29, 0.31,-1.18,-1.92
4.30,-5.94,-9.03, 0.47,-1.74,-1.79
2.03,-4.43,-9.96, 0.22,-0.38,-0.35
1.81,-7.15,-8.33, -0.25,-0.02,0.34
2.80,-5.95,-8.55, -0.02,0.21,0.14
2.33,-3.25,-9.02, -0.14,0.46,0.27
0.69,-4.59,-9.58, -0.09,0.33,-0.17
2.88,-4.67,-9.51, 0.04,0.11,0.02
1.33,-4.22,-8.72, -0.05,0.41,-0.23
3.27,-4.83,-7.24, 0.47,0.18,-1.22
2.04,-4.68,-8.83, -0.12,0.42,0.09
1.76,-7.38,-7.13, 0.15,0.22,0.19
1.74,-4.67,-8.71, -0.33,0.34,0.51
1.70,-6.30,-9.50, -0.04,-0.10,-0.13
3.52,-3.98,-9.12, -0.25,0.38,0.34
1.65,-3.56,-7.58, -0.01,1.15,-0.04
0.91,-5.89,-6.05, -1.00,0.09,-0.11
3.49,-6.84,-10.63, -0.02,1.06,0.88
-0.68,-6.13,-8.20, -0.03,0.16,-0.20
0.89,-6.64,-9.70, 0.22,-0.58,-0.70
2.11,-6.81,-9.73, 0.18,-0.15,0.26
2.77,-6.72,-8.79, 0.03,0.43,0.13
3.97,-5.43,-9.75, -0.42,0.61,0.96
1.46,-8.64,-8.11, -0.02,-0.79,-0.44
1.45,-7.23,-8.48, -0.08,-0.86,-0.69
1.48,-5.81,-8.44, -0.47,0.71,0.44
2.02,-5.56,-8.60, -0.09,0.47,0.18
1.84,-6.98,-7.81, -0.12,-0.10,-0.52
5.81,-4.78,-8.28, -0.10,-0.29,0.78
6.57,-5.55,-8.10, -0.07,-0.34,0.66
2.65,-6.50,-8.38, -0.06,-0.41,-0.56
3.19,-6.96,-8.32, 0.17,-0.62,-0.58
2.71,-4.34,-8.68, -0.21,-0.14,-0.33
3.24,-4.72,-9.32, -0.33,-0.16,-0.00
2.63,-5.36,-9.24, -0.10,-0.28,-0.02
2.46,-5.57,-8.72, -0.06,-0.15,0.16
2.13,-5.50,-8.45, 0.03,-0.05,-0.10
3.03,-6.17,-8.55, 0.07,0.02,-0.20
1.76,-5.96,-8.90, -0.00,-0.03,-0.43
2.41,-5.43,-9.25, 0.05,-0.17,0.11
2.53,-4.77,-7.79, -0.07,-0.60,-0.67
1.57,-6.10,-9.14, -0.52,0.20,0.56
3.20,-5.14,-7.70, -0.56,0.45,1.26
4.56,-4.35,-9.23, -0.22,0.01,0.46
2.31,-7.40,-8.36, -0.12,0.09,0.00
4.07,-5.94,-8.47, -0.08,-0.02,0.00
1.71,-4.50,-8.35, -0.19,0.39,0.03
1.82,-4.81,-9.24, -0.16,0.08,-0.11
2.89,-5.57,-9.42, 0.30,0.20,0.43
2.39,-7.01,-7.62, -0.14,0.28,0.43
4.95,-4.94,-9.23, -0.24,0.63,0.60
2.35,-6.81,-7.96, -0.05,-0.14,-0.32
4.49,-5.38,-8.35, -0.09,0.12,-0.08
2.00,-5.66,-8.84, -0.13,0.14,-0.15
2.69,-6.38,-8.52, -0.04,-0.17,-0.29
2.85,-7.32,-7.55, 0.35,-0.71,-0.75
2.25,-5.77,-9.07, 0.14,-0.18,-0.13
2.04,-6.23,-7.26, -0.44,0.05,-0.02
1.43,-6.42,-7.58, -0.27,-0.37,-0.47
2.16,-6.91,-8.77, -0.19,-0.47,-0.60
2.07,-4.71,-8.63, 0.07,-0.22,-0.26
2.22,-5.18,-9.57, -0.12,0.07,-0.23
0.98,-6.51,-9.42, 0.20,-0.40,-0.33
2.59,-7.24,-8.12, 0.09,-0.71,-0.36
-0.67,-6.35,-6.19, -0.27,-0.23,-0.17
1.56,-5.75,-9.79, -0.09,0.19,-0.26
1.60,-5.43,-9.33, -0.26,0.49,0.28
2.04,-4.37,-8.87, -0.15,-0.37,-0.30
2.31,-5.01,-9.60, 0.02,-0.16,-0.12
3.02,-4.42,-9.58, 0.04,0.04,-0.10
2.68,-6.10,-8.65, -0.14,0.41,0.22
2.41,-4.13,-9.29, -0.58,0.08,-0.07
3.57,-5.62,-9.44, -0.51,0.29,0.48
5.08,-4.46,-9.76, -0.31,0.65,0.73
3.90,-4.13,-10.49, -0.05,0.34,0.92
2.45,-6.33,-8.21, 0.15,-0.21,0.08
2.83,-5.82,-8.85, 0.12,-0.36,-0.30
1.70,-6.82,-7.54, 0.31,-0.67,-0.33
2.00,-5.02,-8.54, -0.21,0.07,0.14
1.28,-5.30,-8.34, -0.09,0.14,0.20
0.96,-5.37,-8.63, 0.38,-0.15,-0.23
1.47,-5.01,-8.01, -0.04,0.22,0.64
2.11,-6.29,-8.91, -0.01,0.01,0.61
0.90,-6.83,-8.34, -0.13,-0.17,-0.12
1.44,-6.43,-8.71, -0.05,-0.13,-0.33
1.47,-5.42,-8.55, -0.17,-0.03,-0.28
1.63,-6.14,-8.90, -0.24,0.00,-0.16
1.26,-5.15,-9.03, -0.39,-0.18,0.02
1.64,-5.94,-8.49, -0.44,0.10,0.33
1.24,-5.08,-9.47, -0.33,-0.01,0.01
2.55,-5.52,-8.45, -0.05,0.04,-0.20
1.24,-4.72,-8.54, 0.05,0.40,-0.47
4.67,-5.12,-9.05, 0.09,-0.54,0.86
6.40,-5.37,-9.53, 0.21,-0.53,0.66
1.43,-5.49,-8.89, -0.47,0.32,0.09
2.24,-4.42,-8.50, -0.27,0.73,-0.10
3.28,-4.78,-8.65, -0.12,1.00,-0.30
2.47,-4.57,-6.40, -0.16,0.82,-0.34
6.52,-5.67,-9.45, -0.00,-0.82,0.81
1.73,-5.66,-9.39, 0.04,0.31,-0.26
2.88,-5.73,-9.62, -0.08,0.18,0.31
3.26,-5.19,-8.75, 0.06,-0.15,-0.22
3.80,-5.94,-9.12, 0.20,-0.71,-0.47
2.35,-6.19,-8.62, -0.25,0.33,0.59
3.41,-5.09,-9.08, -0.22,0.16,0.54
1.75,-6.96,-8.14, 0.14,-0.30,-0.38
2.52,-7.03,-7.82, 0.18,-0.75,-0.85
2.49,-4.59,-9.83, -0.22,0.50,0.60
2.71,-6.36,-8.24, 0.15,-0.78,-0.67
1.57,-5.65,-8.67, 0.01,0.14,-0.05
2.46,-6.45,-8.38, -0.07,-0.08,-0.06
2.97,-5.16,-9.09, -0.02,-0.27,-0.27
1.70,-6.44,-8.33, -0.07,-0.06,-0.07
3.14,-4.94,-9.08, -0.15,0.16,0.31
1.59,-5.97,-8.78, -0.08,-0.11,-0.07
2.33,-6.11,-8.59, -0.15,0.07,0.17
2.57,-5.20,-9.33, 0.00,-0.27,-0.18
1.73,-6.47,-8.30, -0.01,-0.10,-0.14
2.87,-4.86,-9.34, -0.19,0.39,0.56
2.00,-6.27,-8.60, -0.10,-0.10,-0.12
2.60,-4.98,-9.26, -0.15,0.02,0.24
1.80,-5.71,-8.83, -0.04,-0.26,-0.18
1.88,-6.12,-8.82, -0.11,0.01,-0.08
2.50,-4.53,-9.37, -0.10,-0.10,-0.12
1.89,-5.91,-8.85, -0.03,-0.17,-0.12
2.12,-6.11,-8.81, -0.10,0.08,0.11
2.23,-5.13,-9.30, -0.09,0.05,0.15
2.50,-5.04,-9.40, -0.11,0.01,0.15
2.25,-6.28,-8.71, -0.09,-0.05,-0.04
1.94,-6.22,-8.41, -0.05,0.21,-0.15
3.46,-5.43,-8.53, -0.14,-0.04,0.29
1.95,-6.30,-8.44, -0.05,-0.08,-0.20
3.25,-5.61,-8.43, -0.18,-0.05,0.27
2.24,-5.82,-9.07, -0.06,0.04,-0.06
2.79,-5.46,-9.20, -0.08,-0.40,-0.27
2.75,-6.27,-8.54, -0.03,-0.38,-0.37
2.17,-5.67,-8.43, -0.06,-0.13,-0.12
2.53,-5.39,-9.15, -0.07,0.12,0.11
2.54,-5.83,-8.63, 0.10,-0.29,-0.41
2.72,-6.31,-8.19, 0.13,-0.63,-0.62
2.73,-6.14,-8.13, 0.18,-0.87,-0.62
1.78,-5.88,-8.56, 0.00,0.22,-0.06
3.05,-6.92,-8.44, -0.18,0.23,0.34
3.24,-3.44,-10.04, -0.22,0.18,0.52
2.91,-6.24,-8.53, -0.15,-0.57,-0.08
2.25,-5.44,-8.86, 0.15,-0.48,-0.51
1.99,-5.45,-8.76, 0.02,-0.20,-0.05
1.71,-5.84,-9.08, -0.12,0.03,0.12
1.99,-5.62,-9.07, -0.10,-0.11,0.13
3.28,-4.38,-9.05, -0.16,0.03,-0.01
2.67,-4.49,-9.45, 0.01,-0.04,0.24
2.65,-4.60,-9.79, -0.01,-0.15,-0.29
3.14,-5.36,-9.10, -0.15,0.30,0.27
3.39,-4.98,-8.98, -0.06,0.03,0.08
3.17,-5.75,-9.41, -0.03,-0.22,-0.24
3.02,-5.39,-9.60, -0.05,-0.42,-0.25
2.54,-4.53,-8.42, -0.14,-0.53,-0.34
2.67,-4.75,-9.85, 0.01,-0.21,-0.44
2.26,-5.04,-9.76, -0.06,-0.37,-0.42
1.83,-5.08,-9.21, 0.25,-0.56,-0.87
2.05,-5.26,-9.50, 0.08,-0.21,-0.37
3.37,-4.81,-9.24, -0.09,0.13,-0.19
3.52,-5.01,-8.92, -0.07,-0.04,-0.17
2.77,-4.72,-8.79, -0.14,0.05,0.14
2.21,-5.27,-9.03, 0.14,-0.04,-0.83
4.18,-4.09,-8.79, -0.27,-0.14,-0.12
3.57,-4.22,-9.45, -0.11,0.00,0.22
3.17,-3.57,-9.08, -0.21,-0.18,-0.44
2.71,-4.07,-8.96, -0.09,-0.07,-0.61
4.11,-4.58,-11.05, 0.09,-0.04,-0.84
3.96,-2.99,-10.08, 0.30,-1.03,-1.03
0.98,-4.98,-8.80, 0.80,-1.12,-0.41
-0.05,-6.22,-8.27, -0.16,-0.14,-0.21
0.32,-7.20,-7.55, -0.09,-0.32,-0.75
2.24,-4.55,-7.68, -0.39,-0.12,-0.29
0.90,-4.92,-9.75, -0.14,-0.30,-0.54
1.88,-3.51,-8.39, -0.28,-0.35,-0.37
0.01,-5.68,-10.24, 0.17,-0.10,-0.99
0.94,-4.02,-9.70, 0.20,-0.77,-0.60
1.80,-6.54,-10.81, 0.37,-1.32,-0.48
1.70,-5.58,-8.10, 0.43,-1.15,-1.09
2.68,-8.05,-8.88, -0.52,-0.12,-0.56
0.02,-7.60,-8.98, 0.06,-0.43,-1.34
0.58,-4.59,-9.60, 0.16,-0.57,-0.99
0.81,-5.51,-8.22, 0.30,-0.51,-0.66
0.69,-5.95,-10.15, 0.42,-0.15,-0.75
0.49,-5.88,-9.18, -0.22,0.25,-0.07
0.74,-6.09,-8.50, -0.52,0.13,0.01
1.11,-3.05,-9.43, -0.13,0.48,0.44
2.29,-4.90,-8.19, 0.32,0.07,-0.72
2.73,-6.23,-9.27, 0.22,0.24,0.01
2.48,-3.16,-10.01, 0.22,-0.21,-1.08
2.80,-3.09,-10.00, 0.07,-0.39,-1.08
2.50,-3.25,-8.93, 0.26,-0.94,-1.12
1.27,-5.77,-10.12, 0.86,-1.06,-1.06
3.06,-5.55,-7.86, 0.49,-1.27,-1.55
3.14,-6.39,-8.56, 0.01,-0.51,-1.83
4.78,-6.69,-8.69, -0.25,-0.33,-1.63
6.93,-1.90,-8.20, -0.04,-0.17,0.05
6.48,-0.85,-8.66, -0.31,0.37,0.02
7.73,-0.95,-8.24, -0.29,0.22,0.10
8.00,-0.90,-8.24, -0.24,0.11,0.06
6.97,-1.01,-7.70, -0.12,-0.03,0.08
7.29,-1.03,-8.18, -0.08,-0.03,0.10
7.13,-1.20,-7.74, -0.17,-0.07,0.06
7.27,-1.54,-7.44, -0.13,-0.02,0.03
6.93,-1.68,-7.76, -0.11,-0.06,-0.04
7.21,-0.66,-8.57, -0.03,0.10,0.10
7.56,-1.30,-6.69, -0.09,-0.43,-0.17
7.07,-1.56,-8.07, -0.09,-0.05,-0.07
7.03,-1.66,-7.94, -0.04,-0.02,-0.03
7.03,-0.76,-8.35, -0.05,-0.14,-0.02
6.88,-0.76,-8.28, 0.08,-0.23,-0.17
6.96,-0.93,-8.56, 0.04,-0.19,-0.11
6.49,-1.02,-8.20, 0.00,-0.17,-0.05
6.60,-1.09,-8.20, -0.04,-0.15,-0.00
6.36,-0.97,-8.79, -0.07,-0.10,0.01
6.29,-1.31,-8.45, -0.06,-0.12,-0.07
6.71,-1.03,-8.79, -0.07,-0.06,0.03
6.51,-1.06,-9.00, -0.06,-0.11,-0.07
6.52,-0.80,-9.04, -0.02,-0.18,-0.09
6.48,-0.79,-9.17, 0.02,-0.22,-0.21
6.17,-1.32,-8.17, 0.02,-0.18,-0.18
5.82,-1.55,-8.64, -0.01,-0.06,-0.09
6.17,-1.75,-8.83, -0.10,0.19,0.20
5.95,-1.46,-8.81, -0.15,0.11,0.26
6.33,-1.75,-8.18, -0.15,0.11,0.28
6.06,-1.60,-8.27, 0.02,-0.31,-0.21
6.64,-0.60,-9.13, -0.02,-0.14,-0.14
6.23,-0.53,-9.23, 0.02,-0.09,-0.18
6.51,-1.70,-7.32, -0.02,-0.05,-0.22
6.77,-0.60,-9.62, -0.08,0.29,0.35
5.91,-1.38,-8.89, 0.13,-0.73,-0.12
6.25,-0.57,-9.67, 0.13,-0.66,-0.12
3.39,-2.10,-9.64, 0.38,-0.38,0.12
2.26,-7.09,-9.38, -0.80,1.61,2.65
1.16,-5.84,-8.88, -0.97,1.02,2.39
2.63,-4.94,-7.98, -1.27,1.24,2.22
3.27,-3.48,-10.46, -0.58,0.20,0.81
3.14,-3.99,-9.41, -0.30,-0.16,0.78
3.75,-4.98,-9.55, -0.27,-0.48,0.63
3.07,-4.87,-8.39, 0.23,-0.43,-0.43
1.52,-5.26,-10.27, -0.49,0.31,0.16
3.25,-4.05,-9.85, -0.55,-0.20,0.06
2.96,-3.65,-9.44, -0.50,0.14,0.24
2.30,-2.86,-10.30, 0.01,0.19,0.03
2.71,-4.29,-10.09, -0.23,0.10,0.51
2.47,-3.06,-10.83, -0.05,-0.27,0.31
2.96,-2.88,-10.60, -0.30,0.11,0.53
4.48,-2.44,-9.23, -0.17,-0.45,0.28
3.44,-2.72,-10.48, 0.06,0.30,0.32
3.37,-3.48,-10.11, -0.22,-0.21,-0.06
4.29,-3.08,-9.10, 0.02,-0.11,0.04
4.10,-2.95,-8.76, 0.14,0.05,0.11
3.24,-3.03,-10.63, 0.09,0.41,0.51
3.48,-2.47,-8.27, -0.30,-0.09,0.16
4.01,-3.75,-9.79, 0.04,0.05,-0.14
4.36,-3.32,-9.00, 0.30,0.11,0.27
4.32,-3.62,-9.48, 0.43,0.10,0.20
2.54,-4.02,-10.03, -0.28,-0.24,-0.39
3.68,-3.45,-8.41, -0.48,-0.26,0.28
4.36,-3.70,-10.29, 0.12,0.08,0.07
3.86,-3.92,-8.48, -0.33,-0.70,-0.19
4.49,-1.83,-8.44, -0.17,-0.31,-0.16
3.67,-3.65,-9.57, 0.02,0.05,-0.02
3.68,-3.69,-9.53, 0.04,-0.24,-0.24
4.21,-2.34,-10.07, -0.01,0.03,-0.00
3.96,-2.89,-10.13, -0.03,-0.17,-0.31
3.95,-3.52,-9.57, 0.01,-0.29,-0.40
4.13,-2.22,-9.68, -0.17,-0.17,0.16
4.74,-2.87,-8.33, 0.01,-0.22,0.20
4.68,-3.16,-10.23, 0.27,0.11,-0.12
4.10,-3.11,-8.83, -0.25,-0.28,0.21
3.83,-3.48,-9.83, -0.38,-0.22,-0.23
4.24,-2.83,-9.11, -0.40,-0.27,-0.05
4.24,-2.49,-8.66, -0.20,0.15,0.26
3.65,-2.02,-10.39, -0.06,0.11,-0.02
4.00,-3.98,-9.19, 0.04,0.03,-0.07
4.57,-1.98,-9.17, 0.16,0.29,0.52
3.92,-2.56,-8.60, -0.27,-0.28,0.26
4.32,-2.77,-8.98, -0.27,-0.30,-0.05
4.64,-1.99,-10.12, 0.08,-0.09,-0.11
3.87,-3.23,-9.81, -0.13,-0.25,-0.14
3.71,-2.61,-10.37, -0.16,-0.11,-0.05
3.85,-2.37,-10.12, -0.08,-0.17,-0.21
3.73,-2.47,-10.42, -0.02,-0.01,-0.09
3.86,-3.31,-9.35, 0.20,0.02,0.11
3.73,-2.89,-10.26, 0.30,-0.29,-0.18
4.00,-3.49,-9.72, 0.28,-0.41,-0.44
3.28,-3.86,-9.06, -0.05,-0.22,0.34
4.47,-2.96,-8.37, 0.29,-0.64,0.30
3.77,-3.44,-10.07, 0.37,-0.36,-0.17
3.24,-4.16,-9.78, 0.25,-0.05,-0.11
3.66,-4.91,-8.94, 0.10,0.28,0.08
3.79,-5.15,-9.09, -0.11,-0.08,0.24
3.52,-5.25,-8.72, -0.23,-0.11,0.10
3.65,-4.42,-9.24, -0.14,-0.22,-0.25
3.36,-4.38,-9.56, 0.15,-0.42,-0.63
3.48,-4.20,-9.41, 0.08,-0.21,-0.58
3.95,-3.99,-9.79, 0.15,-0.23,-0.50
3.10,-4.84,-9.06, 0.31,-0.54,-0.31
2.82,-5.02,-8.76, 0.27,-0.78,-0.69
2.83,-5.49,-8.56, -0.07,-0.02,0.46
2.09,-6.29,-8.54, 0.04,-0.35,-0.17
1.80,-6.52,-8.07, 0.03,-0.33,-0.41
2.03,-6.90,-8.07, 0.00,0.22,0.00
1.61,-6.36,-7.90, -0.00,0.23,0.26
2.80,-5.71,-8.72, -0.06,0.03,0.69
1.97,-6.73,-7.95, -0.02,-0.20,-0.23
1.43,-6.82,-8.77, -0.11,-0.30,-0.31
3.44,-6.00,-8.28, -0.10,-0.19,0.40
1.90,-6.72,-7.86, 0.13,-0.54,-0.54
1.96,-7.02,-7.74, -0.16,-0.31,-0.59
1.72,-7.03,-8.26, -0.48,0.27,0.07
1.83,-6.99,-8.86, -0.37,0.28,-0.06
2.17,-6.08,-8.11, -0.25,-0.40,-0.51
3.30,-7.22,-9.04, -0.19,-0.48,-0.56
2.96,-4.21,-9.70, 0.14,-0.80,-1.42
2.84,-4.22,-9.79, 0.18,-0.74,-1.33
2.54,-4.49,-9.71, 0.19,-0.38,-0.88
2.15,-4.80,-9.51, 0.27,-0.29,-0.53
2.20,-5.30,-10.07, 0.31,-0.67,-0.36
2.86,-5.26,-8.93, 0.08,-0.43,0.09
2.03,-5.28,-9.12, -0.09,-0.07,0.04
2.62,-5.37,-9.97, 0.19,-0.26,-0.24
1.55,-5.05,-10.00, 0.31,-0.46,-1.01
1.43,-5.28,-9.80, 0.18,-0.24,-0.61
1.87,-4.89,-9.19, 0.02,-0.18,-0.42
1.62,-4.59,-9.90, 0.11,-0.48,-0.25
1.69,-5.81,-8.96, 0.12,-0.18,-0.33
2.41,-4.47,-8.42, -0.26,0.54,0.50
1.97,-4.60,-8.38, -0.20,0.14,0.52
3.37,-6.37,-10.32, -0.23,0.45,0.96
1.49,-7.95,-6.81, -0.45,0.59,0.62
3.39,-4.77,-8.60, -0.29,0.22,0.72
2.13,-5.40,-8.75, -0.03,0.04,0.15
1.37,-6.96,-10.29, 0.14,-0.38,-0.69
2.18,-6.27,-9.79, 0.02,0.22,0.35
3.43,-7.28,-8.98, 0.03,-0.33,0.65
2.26,-4.73,-6.61, 0.09,0.21,0.28
2.10,-6.35,-8.63, -0.23,0.12,0.18
2.11,-6.47,-8.13, -0.24,-0.24,-0.29
1.70,-6.56,-8.06, -0.23,-0.35,-0.34
3.05,-4.90,-9.80, -0.21,0.21,-0.03
3.58,-5.40,-8.97, 0.05,0.07,0.47
2.05,-5.39,-8.68, 0.09,0.14,0.09
2.57,-5.42,-7.87, -0.15,0.19,-0.01
2.35,-6.09,-7.79, 0.14,-0.43,-0.66
4.92,-6.63,-8.38, 0.25,-0.16,0.72
3.21,-6.90,-7.76, 0.27,-0.21,-0.17
3.51,-7.94,-7.43, -0.23,0.06,0.17
2.88,-6.73,-7.13, 0.11,-0.37,-0.48
2.58,-7.42,-6.54, -0.07,0.11,0.04
3.18,-7.93,-6.75, 0.02,0.11,0.02
4.78,-6.81,-6.86, -0.10,-0.09,-0.27
4.27,-6.92,-7.01, -0.15,-0.11,-0.19
4.83,-6.82,-6.95, -0.20,-0.13,-0.18
3.63,-6.55,-7.24, -0.24,0.15,0.27
5.08,-6.54,-7.21, -0.25,0.02,0.20
4.97,-7.36,-6.74, -0.12,-0.13,-0.03
4.38,-5.70,-6.96, -0.16,-0.02,-0.04
4.83,-7.11,-6.12, -0.33,0.33,0.36
4.30,-7.27,-6.39, -0.20,0.22,0.16
3.95,-6.90,-6.44, -0.25,0.48,0.43
3.38,-6.88,-6.52, -0.38,0.63,0.79
4.18,-7.81,-6.28, -0.26,0.42,0.61
4.05,-7.80,-6.20, -0.17,0.35,0.41
3.78,-7.67,-6.55, -0.10,0.10,0.16
3.97,-7.82,-6.60, -0.06,-0.02,0.03
4.79,-8.03,-6.12, 0.08,-0.09,-0.32
4.81,-7.54,-5.49, -0.06,0.13,-0.13
5.03,-6.36,-5.79, 0.14,-0.02,-0.30
5.15,-7.07,-6.40, -0.11,-0.26,-0.07
6.24,-7.06,-6.53, -0.12,-0.86,-0.85
4.52,-7.64,-6.40, 0.11,-1.21,-0.98
